ACTION,RESOURCE,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,41493,118300,120410,118321,117906,290919,118322
1,4675,118225,120663,118777,279443,308574,118779
1,39324,118386,118746,118451,152307,118453,118454
0,20897,118386,118896,120773,310589,118960,120774
1,23096,118225,120054,118636,310589,118638,118639
1,34220,118343,119987,117905,117906,290919,117908
1,42093,118300,28618,117905,117906,290919,117908
1,20733,118091,117920,120132,131967,120134,120135
1,79092,118300,120722,118958,118959,118960,118961
1,18418,118300,120026,118834,311412,118424,118836
1,80716,118052,120356,120497,142545,118424,120499
1,43164,117962,118910,117905,117906,290919,117908
0,28534,118011,117941,117879,117886,19721,117880
1,80756,118343,119984,123067,269406,118398,123068
0,35792,118291,119136,119137,122050,118474,119139
1,25241,118327,118391,123045,123107,120518,123047
1,20897,118343,127491,118530,278014,118131,118532
1,25241,118327,120299,121122,132373,118612,121124
1,24016,118225,129617,122297,122297,118331,118899
1,15818,118327,121645,117905,287626,290919,117908
1,33111,118225,120551,117905,117906,290919,117908
1,38469,117954,117895,117885,117955,117887,117888
1,16464,117962,122224,117905,117906,290919,117908
1,74883,118052,120398,118834,136989,118424,118836
1,23503,118225,120663,118641,306399,118643,118644
1,18355,118225,120663,118321,117906,290919,118322
1,26948,118327,118529,118777,279443,308574,118779
1,37651,118220,118008,117885,117913,117887,117888
1,17308,118052,118867,118523,311622,118331,118525
1,33896,118300,119181,118451,130134,118453,118454
1,28149,118386,119214,118321,117906,290919,118322
1,1014,118225,119924,117905,240983,290919,117908
1,78185,118300,118957,117905,240983,290919,117908
1,15778,118300,118395,118890,125128,118398,118892
1,18418,118446,120368,119849,219966,118638,119851
1,3264,118026,118202,118321,117906,290919,118322
1,17249,118300,123719,117905,117906,290919,117908
1,81042,118413,122007,118321,118448,290919,118322
1,32270,118343,120126,118834,133686,118424,118836
1,80762,118225,124449,122297,143193,118331,118899
1,42611,118300,119181,117905,180083,290919,117908
1,26808,118327,118378,120952,130134,118453,120954
1,18407,118343,120722,118784,117906,290919,118786
1,14570,118164,117878,117885,117879,117887,117888
1,78422,118052,120304,122297,301475,118331,118899
1,42479,118011,118810,118054,120238,117887,118055
1,74310,118343,120722,118784,117906,290919,118786
1,33642,118164,117878,118568,267952,19721,118570
1,278393,118300,120410,118777,140279,308574,118779
1,79121,118300,123055,120344,128788,118424,120346
1,75786,118343,118514,132671,132672,290919,132673
1,3264,126919,118042,118563,159415,270488,118565
1,4675,118213,126955,117905,240983,290919,117908
1,14854,118300,28618,117905,117906,290919,117908
1,38470,117877,117878,117879,117879,19721,117880
1,98975,118327,118529,122129,305057,121916,122131
1,42977,118052,120398,118054,121311,117887,118055
1,27158,118343,118856,118784,118785,290919,118786
1,33234,118300,123719,118784,118785,290919,118786
1,26430,118580,117895,117896,117897,117887,117898
1,39883,118052,118881,118321,240983,290919,118322
1,38860,118574,117945,280788,280788,292795,119082
1,25890,118343,123144,118890,125128,118398,118892
1,74754,118052,120356,122067,127906,118424,122069
1,31352,126919,118042,118043,118043,270488,118046
1,34861,118386,119954,118318,168365,118205,118319
1,5502,118343,118514,118321,240983,290919,118322
1,45349,117933,117878,216825,121386,19721,216827
1,42093,118343,123125,118536,118536,308574,118539
0,42031,118463,120764,120765,140197,118467,120767
1,17183,118300,121977,120647,311441,118398,120649
1,79272,118327,118529,118054,137135,117887,118055
1,79121,118343,118979,120006,310997,118424,120008
1,16033,118343,119796,119849,208235,118638,119851
1,32270,119836,119837,118368,140424,117887,118486
1,33146,118026,118202,117905,117906,290919,117908
1,77943,118327,123757,118321,117906,290919,118322
1,78405,118327,118492,132692,226262,270488,132694
1,18418,121013,124133,120344,303717,118424,120346
1,6977,117962,118840,118641,306399,118643,118644
1,25993,117944,118042,118043,118043,270488,118046
1,42085,118343,118833,118834,127160,118424,118836
1,20332,118327,120685,118523,310608,118331,118525
1,37445,117962,118352,117905,117906,290919,117908
1,23988,118446,123858,122645,234301,119221,122647
1,34751,118225,122273,118321,117906,290919,118322
1,16443,118225,124130,119093,120324,119095,119096
1,33111,118225,120551,118318,168365,118205,118319
1,27082,118225,120054,118702,122081,118704,118705
1,75834,118291,121108,126869,118302,118295,126870
1,25812,118300,118066,120560,304465,118643,120562
1,40729,119403,117878,124537,125539,118870,124539
1,77445,118343,119598,118321,117906,290919,118322
1,17764,121786,142145,118321,156948,290919,118322
1,23964,118343,118979,118422,155142,118424,118425
1,20364,118386,118896,119849,182753,118638,119851
1,34924,118343,118514,117905,240983,290919,117908
1,4675,118327,118391,118958,256070,118960,118961
1,75078,118316,118673,119976,301141,19793,119978
1,3069,118300,119181,118747,130134,118453,118749
1,23921,118343,121710,307024,133833,118331,118332
1,29084,118052,120356,120497,142545,118424,120499
0,1250,118225,122870,124886,128018,118643,124888
0,20897,118300,121169,118530,278014,118131,118532
1,4675,118413,122007,118321,117906,290919,118322
1,40150,117962,118352,120690,117906,290919,120692
1,37260,118343,119181,118451,130134,118453,118454
1,73214,117903,120722,118958,118959,118960,118961
0,73494,118052,120417,118702,125047,118704,118705
1,30539,118291,119598,120344,260942,118424,120346
1,20279,118011,118599,179731,118247,117887,117973
1,80155,117962,118910,118451,130134,118453,118454
1,116525,118052,120539,118321,118448,290919,118322
1,22275,118052,120539,117905,117906,290919,117908
1,80951,118343,118395,120647,311441,118398,120649
1,75445,118954,117884,118568,119907,19721,118570
1,38392,118004,117878,117879,117879,19721,117880
1,27124,118327,118320,118641,150275,118643,118644
0,16933,118225,120323,122849,120324,119095,122850
1,20733,118011,117920,124313,124314,120134,124315
1,34365,118343,119993,118321,240983,290919,118322
1,75834,121013,121014,121015,140512,119006,121017
1,40080,118225,119924,117905,240983,290919,117908
1,80151,118343,123144,118890,125128,118398,118892
1,42085,117952,117941,117879,117879,19721,117880
1,35708,117903,119181,118451,130134,118453,118454
1,73756,118300,118458,307024,133833,118331,118332
1,312039,118888,142493,118912,173879,118424,118914
1,34628,118327,120559,118318,181945,118205,118319
1,75212,117962,118910,118054,118054,117887,118055
1,1281,117903,117904,117905,117906,290919,117908
1,74995,118343,122012,118321,117906,290919,118322
1,74627,117954,117895,117885,117955,117887,117888
1,16191,118327,129972,118685,310608,308574,118687
1,40867,118052,120096,117905,117906,290919,117908
1,37260,118102,117878,134118,211100,119788,134120
0,78593,118300,19772,118321,117906,290919,118322
1,32642,118257,118623,118995,118806,292795,118997
1,20294,118011,117941,117879,117886,19721,117880
1,45241,118004,117878,117899,121756,19721,117900
1,42013,117911,117884,117879,117886,19721,117880
1,15884,118052,120677,120357,310997,118424,120359
1,699,118413,122007,128230,302830,4673,128231
1,75216,119256,120943,118995,118806,292795,118997
1,42680,117940,119569,119323,123932,19793,119325
1,74302,119091,118450,121372,148801,119184,121374
1,20294,118150,117884,117885,117913,117887,117888
1,15679,118327,120559,122269,141096,118643,122271
1,4675,119091,118535,118321,117906,290919,118322
1,74355,118386,118746,118321,117906,290919,118322
1,14354,117979,117884,118568,125259,19721,118570
1,36574,118102,117878,118568,288641,19721,118570
0,27416,117917,117884,117879,117886,19721,117880
1,40302,119091,118450,121372,148801,119184,121374
1,391,117927,117884,117885,117913,117887,117888
1,13878,118170,118556,118047,121204,117887,118049
1,32270,118300,118631,120812,157702,118638,120814
1,31835,118446,118810,118811,120605,19793,118813
1,20222,118257,118623,280788,193644,292795,119082
1,4675,118327,145424,117905,117906,290919,117908
1,79092,118343,119598,118422,300136,118424,118425
1,80905,117903,118783,118451,130134,118453,118454
1,79944,118052,122938,118523,306404,118331,118525
1,79197,118300,123749,118636,123751,118638,118639
1,36927,117944,118575,259173,298522,292795,118943
1,34005,118300,120312,124194,155644,118363,124196
1,87799,118300,119181,118259,126363,290919,118261
1,102695,118386,119214,118784,121873,290919,118786
1,28569,117894,117895,117896,117897,117887,117898
1,81502,118603,117941,118568,118568,19721,118570
1,25628,119302,119303,117905,117906,290919,117908
1,36429,119281,118623,126684,193644,292795,126685
0,44976,118178,118556,117946,118557,292795,117948
1,45902,118225,120663,117905,117906,290919,117908
1,17308,118753,117945,259173,126238,292795,118943
1,74717,118300,120026,123737,180449,118960,123738
1,80624,118291,118979,120344,141929,118424,120346
1,73461,119171,148436,124886,148437,118643,124888
1,17308,118225,118403,118321,117906,290919,118322
1,79092,118343,118609,118728,301534,118295,118730
1,74348,118327,118507,118396,158043,118398,118399
1,79053,118225,120535,118368,118368,117887,118486
1,43085,118327,118507,118890,138290,118398,118892
1,17226,118343,120722,118321,117906,290919,118322
1,78518,117962,118910,118321,117906,290919,118322
1,15714,118574,135245,259173,126238,292795,118943
1,34817,118327,118320,118502,130777,118504,118505
1,43029,117962,118791,118368,129597,117887,118486
1,4675,118300,118783,117905,117906,290919,117908
1,42720,118343,118514,118321,117906,290919,118322
1,15356,118327,119830,118321,117906,290919,118322
1,28149,118386,131067,120033,142080,19793,120035
1,17308,122974,118575,130479,130480,119784,130481
1,23990,118300,124942,118321,240983,290919,118322
1,36623,117962,118352,118321,117906,290919,118322
1,23096,118225,118403,118685,120316,308574,118687
1,78562,117962,117904,119949,230830,290919,119951
1,44396,118327,118320,117905,240983,290919,117908
1,77262,138799,120539,117905,117906,290919,117908
1,34902,118413,122007,118321,117906,290919,118322
1,75649,118300,118783,118321,118406,290919,118322
1,79299,118343,119796,120516,256206,120518,120519
1,4675,118413,277693,118958,118959,118960,118961
1,34483,117962,119223,118054,124424,117887,118055
1,38468,118954,117884,117885,117913,117887,117888
1,23194,118343,120722,118777,279443,308574,118779
1,51802,118327,120559,118641,306399,118643,118644
1,79092,118300,120722,118685,120316,308574,118687
1,115010,118413,126229,121594,207709,4673,121596
1,84709,118225,120551,118321,240983,290919,118322
1,17791,118343,122012,118321,117906,290919,118322
1,45856,118327,118518,118207,190710,270488,118209
1,3853,118446,118631,120578,120579,118762,120580
1,79092,118300,121216,119351,138942,3130,119353
1,29304,117976,117920,118568,131694,19721,118570
1,42031,118463,118522,119962,120689,118205,119964
1,37260,117877,117878,118568,292195,19721,118570
1,95529,118343,119987,117905,117906,290919,117908
1,38710,118085,117884,117879,117886,19721,117880
1,14912,117903,118783,117905,117906,290919,117908
1,78184,118300,118957,118777,279443,308574,118779
1,38964,118300,118957,118784,213944,290919,118786
1,23096,118213,120551,117905,240983,290919,117908
1,31929,117917,118810,119323,128571,19793,119325
1,4675,118327,118744,120690,120691,290919,120692
1,34434,118343,122012,117905,117906,290919,117908
1,34817,118327,121645,118841,123378,118643,118843
1,976,118327,118933,118784,118785,290919,118786
1,37427,118300,118458,307024,301218,118331,118332
1,18418,118343,123125,118777,279443,308574,118779
1,4675,125100,125101,118784,137275,290919,118786
1,15064,118327,122109,118054,118054,117887,118055
1,35498,120865,118360,118777,279443,308574,118779
1,111102,118300,119181,118451,130134,118453,118454
1,15716,119281,117945,280788,280788,292795,119082
1,1020,127045,118821,133646,133652,123689,133648
1,34532,118343,119993,118321,117906,290919,118322
1,20272,117911,117941,117885,117913,117887,117888
1,38972,118257,117945,259173,126238,292795,118943
1,73183,118026,118202,117905,117906,290919,117908
1,79121,118300,118631,120344,162055,118424,120346
1,80155,118327,118529,118777,279443,308574,118779
1,75078,118316,123656,119962,117906,118205,119964
1,34583,118300,120722,118451,130134,118453,118454
1,80800,119091,118535,118784,147114,290919,118786
1,32642,118170,118623,117946,134491,292795,117948
1,3853,118300,127168,117905,240983,290919,117908
1,79021,118327,120299,121122,121788,118612,121124
1,73145,118041,117945,280788,280788,292795,119082
1,34950,118178,118320,118321,117906,290919,118322
1,25993,117969,118970,120647,121659,118398,120649
1,3130,118386,125884,122860,189352,3130,122862
1,3853,119091,118535,118321,117906,290919,118322
1,35708,118300,120722,118747,130134,118453,118749
1,32231,118413,120370,118784,237727,290919,118786
1,7678,118343,118700,120690,136365,290919,120692
1,81273,118052,120096,117905,117906,290919,117908
1,76565,120343,118631,117905,117906,290919,117908
1,70105,118413,126229,118777,279443,308574,118779
1,81350,118300,118631,118980,301534,118295,118982
1,14914,118413,120526,118259,132668,290919,118261
1,5371,118446,119961,118278,117906,290919,118279
1,5764,118220,118344,127847,128352,118347,127848
1,45481,119597,118597,120789,194103,118424,120791
1,35790,117903,118507,120990,120991,118398,120992
1,24016,118225,122298,119093,120324,119095,119096
1,16742,119091,143531,120690,127922,290919,120692
1,80556,118413,277693,120773,155692,118960,120774
1,17226,120343,118395,118396,266864,118398,118399
1,25993,118446,118684,118321,117906,290919,118322
1,17308,118052,120677,119928,183590,118331,119929
1,74166,118446,118684,118361,127527,118363,118364
1,312140,118343,122012,117905,240983,290919,117908
1,75078,118386,118522,118259,230101,290919,118261
1,17278,118300,118631,119928,219829,118331,119929
1,7543,118413,120370,118321,117906,290919,118322
1,31193,120141,121589,120952,120953,118453,120954
1,80158,118991,118992,307024,311622,118331,118332
1,17226,118343,123125,118777,279443,308574,118779
1,17183,118300,125821,119849,154949,118638,119851
1,45709,118300,120026,120344,303717,118424,120346
1,14354,118300,119181,118321,117906,290919,118322
